window,odds_ratio,p_value,win_start,win_end
win_1755,0.0,1.0,17540001,17550000.0
win_1756,0.0,1.0,17550001,17560000.0
win_1757,0.0,1.0,17560001,17570000.0
win_1758,13.202344371368982,0.13586417952464952,17570001,17580000.0
win_1759,1.466926741578388,0.5181520696467068,17580001,17590000.0
win_1761,0.0,1.0,17600001,17610000.0
win_1762,0.0,1.0,17610001,17620000.0
win_1763,0.0,1.0,17620001,17630000.0
win_1764,1.0541164839799577,0.5636251315341017,17630001,17640000.0
win_1765,0.0,1.0,17640001,17650000.0
win_1766,6.601171954611773,0.19670879746319855,17650001,17660000.0
win_1767,3.772099342828886,0.12830028177925007,17660001,17670000.0
win_1768,0.0,1.0,17670001,17680000.0
win_1769,0.0,1.0,17680001,17690000.0
win_1770,0.0,1.0,17690001,17700000.0
win_1771,4.400781149026036,0.25326929135513926,17700001,17710000.0
win_1772,0.0,1.0,17710001,17720000.0
win_1773,0.0,1.0,17720001,17730000.0
win_1774,0.0,1.0,17730001,17740000.0
win_1775,0.0,1.0,17740001,17750000.0
win_1776,0.0,1.0,17750001,17760000.0
win_1777,0.0,1.0,17760001,17770000.0
win_1780,0.0,1.0,17790001,17800000.0
win_1781,0.0,1.0,17800001,17810000.0
win_1783,0.0,1.0,17820001,17830000.0
win_1784,0.6601167795302846,1.0,17830001,17840000.0
win_1785,0.0,1.0,17840001,17850000.0
win_1787,0.0,1.0,17860001,17870000.0
win_1788,0.0,1.0,17870001,17880000.0
win_1790,0.0,1.0,17890001,17900000.0
win_1791,0.0,1.0,17900001,17910000.0
win_1792,0.0,1.0,17910001,17920000.0
win_1793,1.0036993101775527,0.7334347482416855,17920001,17930000.0
win_1794,0.0,1.0,17930001,17940000.0
win_1795,0.0,1.0,17940001,17950000.0
win_1796,0.0,1.0,17950001,17960000.0
win_1797,0.8801558600888583,1.0,17960001,17970000.0
win_1798,0.0,1.0,17970001,17980000.0
win_1799,0.0,1.0,17980001,17990000.0
win_1800,0.0,1.0,17990001,18000000.0
win_1801,0.0,1.0,18000001,18010000.0
win_1802,0.0,1.0,18010001,18020000.0
win_1803,0.0,1.0,18020001,18030000.0
win_1804,0.0,1.0,18030001,18040000.0
win_1805,0.0,1.0,18040001,18050000.0
win_1806,0.0,1.0,18050001,18060000.0
win_1808,1.018007437636113,0.4859930822464199,18070001,18080000.0
win_1809,0.8427022541793793,1.0,18080001,18090000.0
win_1810,0.0,1.0,18090001,18100000.0
win_1812,0.0,1.0,18110001,18120000.0
win_1813,4.400781149026036,0.25326929135513926,18120001,18130000.0
win_1814,1.2002127045376927,0.5836179640242266,18130001,18140000.0
win_1815,1.0008530900737866,0.936664995763361,18140001,18150000.0
win_1816,1.1001949406474318,0.6129358238585447,18150001,18160000.0
win_1817,1.1001949406474318,0.6129358238585447,18160001,18170000.0
win_1818,0.0,1.0,18170001,18180000.0
win_1819,0.8801558600888583,1.0,18180001,18190000.0
win_1820,2.3298263258563843,0.16301249044364127,18190001,18200000.0
win_1821,0.0,1.0,18200001,18210000.0
win_1822,0.31030787433853596,6.2327146695850594e-06,18210001,18220000.0
win_1823,1.466926741578388,0.5181520696467068,18220001,18230000.0
win_1825,0.0,1.0,18240001,18250000.0
win_1827,1.0101243859220483,0.5358672151578383,18260001,18270000.0
win_1828,2.2003908981954754,0.2586394996699144,18270001,18280000.0
win_1829,2.64046926269283,0.2051557469600461,18280001,18290000.0
win_1830,0.0,1.0,18290001,18300000.0
win_1831,0.0,1.0,18300001,18310000.0
win_1832,0.0,1.0,18310001,18320000.0
win_1833,0.0,1.0,18320001,18330000.0
win_1834,0.0,1.0,18330001,18340000.0
win_1835,0.0,1.0,18340001,18350000.0
win_1836,1.0541252679917812,0.41426535672723863,18350001,18360000.0
win_1837,0.0,1.0,18360001,18370000.0
win_1838,0.43861331029962236,0.0053735915081553325,18370001,18380000.0
win_1839,0.4552518009641742,0.07875089435403104,18380001,18390000.0
win_1840,0.0,1.0,18390001,18400000.0
win_1841,0.0,1.0,18400001,18410000.0
win_1842,0.0,1.0,18410001,18420000.0
win_1843,0.15717030968211634,0.030888972670103123,18420001,18430000.0
win_1844,0.0,1.0,18430001,18440000.0
win_1845,0.0,1.0,18440001,18450000.0
win_1846,1.033677769991028,0.5124394841085228,18450001,18460000.0
win_1847,1.6502929425737816,0.3649990946409816,18460001,18470000.0
win_1848,0.0,1.0,18470001,18480000.0
win_1849,0.0,1.0,18480001,18490000.0
win_1850,0.0,1.0,18490001,18500000.0
win_1851,0.0,1.0,18500001,18510000.0
win_1852,0.0,1.0,18510001,18520000.0
win_1855,1.650292642043866,0.4816548954651865,18540001,18550000.0
win_1856,1.886049209268793,0.3122622971330078,18550001,18560000.0
win_1857,2.6404700208289142,0.12915342162149546,18560001,18570000.0
win_1858,0.5388696900026884,0.15418763548166003,18570001,18580000.0
win_1859,0.7850017386829476,0.3225823178406625,18580001,18590000.0
win_1860,0.8251440697274605,0.4020590946789051,18590001,18600000.0
win_1861,1.0457730396962273,0.4643386378931048,18600001,18610000.0
win_1862,0.0,0.623187516371728,18610001,18620000.0
win_1863,0.0,1.0,18620001,18630000.0
win_1864,0.0,1.0,18630001,18640000.0
win_1865,0.0,1.0,18640001,18650000.0
win_1866,0.0,0.6278266891438118,18650001,18660000.0
win_1867,0.0,1.0,18660001,18670000.0
win_1868,2.2960613058070023,0.11843252414867457,18670001,18680000.0
win_1869,0.0,1.0,18680001,18690000.0
win_1870,2.400427812824789,0.10651387881114298,18690001,18700000.0
win_1871,inf,0.07041093859821831,18700001,18710000.0
win_1872,0.0,0.6199807828339157,18710001,18720000.0
win_1873,2.640468504557447,0.3547232576977328,18720001,18730000.0
win_1875,0.0,1.0,18740001,18750000.0
win_1876,0.0,0.623187516371728,18750001,18760000.0
win_1877,0.0,1.0,18760001,18770000.0
win_1879,0.0,1.0,18780001,18790000.0
win_1881,0.0,1.0,18800001,18810000.0
win_1882,0.0,1.0,18810001,18820000.0
win_1883,0.0,1.0,18820001,18830000.0
win_1884,0.0,1.0,18830001,18840000.0
win_1885,inf,0.004957698160751407,18840001,18850000.0
win_1886,0.0,1.0,18850001,18860000.0
win_1887,0.0,1.0,18860001,18870000.0
win_1888,0.0,1.0,18870001,18880000.0
win_1889,1.1711760802971567,0.6116334053521753,18880001,18890000.0
win_1890,0.7334631397164758,1.0,18890001,18900000.0
win_1891,0.0,1.0,18900001,18910000.0
win_1892,0.0,1.0,18910001,18920000.0
win_1893,0.0,1.0,18920001,18930000.0
win_1894,2.2003903434403,0.4001578094191266,18930001,18940000.0
win_1895,1.692612331070382,0.05998628109850172,18940001,18950000.0
win_1897,0.0,1.0,18960001,18970000.0
win_1898,2.2003903434403,0.4001578094191266,18970001,18980000.0
win_1899,0.0,1.0,18980001,18990000.0
win_1900,0.0,1.0,18990001,19000000.0
win_1901,0.0,1.0,19000001,19010000.0
win_1902,0.0,1.0,19010001,19020000.0
win_1903,0.0,1.0,19020001,19030000.0
win_1904,0.0,1.0,19030001,19040000.0
win_1906,0.0,1.0,19050001,19060000.0
win_1907,2.2003903434403,0.4001578094191266,19060001,19070000.0
win_1908,0.9867053351567399,0.9111238143100698,19070001,19080000.0
win_1909,0.4782150908878453,2.3136983838416687e-05,19080001,19090000.0
win_1910,0.4745316914183599,1.822098552960928e-05,19090001,19100000.0
win_1911,1.6502929425737816,0.3649990946409816,19100001,19110000.0
win_1912,1.5532168327581886,0.39079198330098025,19110001,19120000.0
win_1913,0.0,1.0,19120001,19130000.0
win_1914,13.202344371368982,0.13586417952464952,19130001,19140000.0
win_1915,1.466926741578388,0.5181520696467068,19140001,19150000.0
win_1916,0.5039049121377527,0.176022623302064,19150001,19160000.0
win_1917,0.5039049121377527,0.176022623302064,19160001,19170000.0
win_1918,4.400781149026036,0.25326929135513926,19170001,19180000.0
win_1919,4.400781149026036,0.25326929135513926,19180001,19190000.0
win_1921,0.0,1.0,19200001,19210000.0
win_1922,0.0,1.0,19210001,19220000.0
win_1923,0.0,1.0,19220001,19230000.0
win_1925,1.7603125336981202,0.33879401886445615,19240001,19250000.0
win_1926,0.5500972392509978,1.0,19250001,19260000.0
win_1927,0.8801558047034104,1.0,19260001,19270000.0
win_1928,0.0,1.0,19270001,19280000.0
win_1929,0.0,1.0,19280001,19290000.0
win_1930,0.7334631397164758,1.0,19290001,19300000.0
win_1931,0.0,1.0,19300001,19310000.0
win_1932,0.0,1.0,19310001,19320000.0
win_1933,0.0,1.0,19320001,19330000.0
win_1935,inf,0.07041093859821831,19340001,19350000.0
win_1937,0.0,1.0,19360001,19370000.0
win_1938,0.0,1.0,19370001,19380000.0
win_1939,1.294347614677683,0.5954703272483017,19380001,19390000.0
win_1940,1.228124954927323,0.5716136822197658,19390001,19400000.0
win_1941,1.2377195857185836,0.7349055952083283,19400001,19410000.0
win_1942,0.0,1.0,19410001,19420000.0
win_1943,0.0,1.0,19420001,19430000.0
win_1944,0.0,1.0,19430001,19440000.0
win_1945,0.0,1.0,19440001,19450000.0
win_1946,0.0,1.0,19450001,19460000.0
win_1947,0.0,1.0,19460001,19470000.0
win_1948,0.0,1.0,19470001,19480000.0
win_1949,0.0,1.0,19480001,19490000.0
win_1950,3.300585746233168,0.3058473075420577,19490001,19500000.0
win_1951,13.202344371368982,0.13586417952464952,19500001,19510000.0
win_1952,0.0,1.0,19510001,19520000.0
win_1953,6.601171954611773,0.19670879746319855,19520001,19530000.0
win_1954,0.4026540727908482,1.5746103961738887e-12,19530001,19540000.0
win_1955,0.0,1.0,19540001,19550000.0
win_1957,13.202344371368982,0.13586417952464952,19560001,19570000.0
win_1958,0.0,1.0,19570001,19580000.0
win_1959,0.0,1.0,19580001,19590000.0
win_1960,0.0,1.0,19590001,19600000.0
win_1961,0.0,1.0,19600001,19610000.0
win_1962,1.7603125336981202,0.33879401886445615,19610001,19620000.0
win_1963,1.7603125336981202,0.33879401886445615,19620001,19630000.0
win_1964,2.640468504557447,0.3547232576977328,19630001,19640000.0
win_1967,0.0,1.0,19660001,19670000.0
win_1968,0.0,1.0,19670001,19680000.0
win_1969,0.0,1.0,19680001,19690000.0
win_1970,0.0,1.0,19690001,19700000.0
win_1971,3.300585746233168,0.3058473075420577,19700001,19710000.0
win_1972,2.640468504557447,0.3547232576977328,19710001,19720000.0
win_1973,0.0,1.0,19720001,19730000.0
win_1974,0.0,1.0,19730001,19740000.0
win_1975,0.0,1.0,19740001,19750000.0
win_1977,0.0,1.0,19760001,19770000.0
win_1978,0.0,1.0,19770001,19780000.0
win_1979,0.0,1.0,19780001,19790000.0
win_1980,0.0,1.0,19790001,19800000.0
win_1981,0.0,1.0,19800001,19810000.0
win_1982,2.9338548390244004,0.17887830734812632,19810001,19820000.0
win_1983,2.640468504557447,0.3547232576977328,19820001,19830000.0
win_1984,0.40007031616084127,0.23854062218532246,19830001,19840000.0
win_1985,inf,0.07041093859821831,19840001,19850000.0
win_1986,inf,0.07041093859821831,19850001,19860000.0
win_1987,0.4328630407880659,0.3241997817084984,19860001,19870000.0
win_1988,1.5532168327581886,0.39079198330098025,19870001,19880000.0
win_1989,2.640468504557447,0.3547232576977328,19880001,19890000.0
win_1990,0.7334630165376254,1.0,19890001,19900000.0
win_1991,0.6286824535620646,0.7683293273447928,19900001,19910000.0
win_1992,1.7603132364490297,0.2987446181918119,19910001,19920000.0
win_1993,2.2003914529511635,0.1808326733761263,19920001,19930000.0
win_1994,inf,0.07041093859821831,19930001,19940000.0
win_1995,7.921412835361923,0.014935098592373137,19940001,19950000.0
win_1996,13.202344371368982,0.13586417952464952,19950001,19960000.0
win_1997,inf,0.07041093859821831,19960001,19970000.0
win_1998,3.772099342828886,0.12830028177925007,19970001,19980000.0
win_1999,0.3617073205010469,0.17500034534290143,19980001,19990000.0
win_2000,0.8251460899492148,1.0,19990001,20000000.0
win_2001,0.0,1.0,20000001,20010000.0
win_2003,0.0,1.0,20020001,20030000.0
win_2005,0.0,1.0,20040001,20050000.0
win_2006,0.0,1.0,20050001,20060000.0
win_2007,0.0,1.0,20060001,20070000.0
win_2010,0.0,1.0,20090001,20100000.0
win_2011,0.0,1.0,20100001,20110000.0
win_2012,3.300585746233168,0.3058473075420577,20110001,20120000.0
win_2014,0.0,1.0,20130001,20140000.0
win_2016,0.0,1.0,20150001,20160000.0
win_2017,0.0,1.0,20160001,20170000.0
win_2018,0.9974895330038617,0.9177986816898729,20170001,20180000.0
win_2019,2.640468504557447,0.3547232576977328,20180001,20190000.0
win_2020,0.0,1.0,20190001,20200000.0
win_2021,0.0,1.0,20200001,20210000.0
win_2022,0.0,1.0,20210001,20220000.0
win_2023,0.0,1.0,20220001,20230000.0
win_2024,0.5029453185680742,0.25637764400033813,20230001,20240000.0
win_2025,1.466926741578388,0.5181520696467068,20240001,20250000.0
win_2026,6.601171954611773,0.19670879746319855,20250001,20260000.0
win_2030,4.400781149026036,0.25326929135513926,20290001,20300000.0
win_2031,2.2003903434403,0.4001578094191266,20300001,20310000.0
win_2032,2.64046926269283,0.2051557469600461,20310001,20320000.0
win_2033,0.0,1.0,20320001,20330000.0
win_2034,0.0,1.0,20330001,20340000.0
win_2035,0.0,1.0,20340001,20350000.0
win_2036,3.300585746233168,0.3058473075420577,20350001,20360000.0
win_2037,0.0,1.0,20360001,20370000.0
win_2038,0.8251460899492148,1.0,20370001,20380000.0
win_2040,1.821013756622593,0.29006972718962737,20390001,20400000.0
win_2042,1.0033583536415243,0.9199021401066695,20410001,20420000.0
win_2045,1.3202340212060055,0.5520794451013531,20440001,20450000.0
win_2046,2.2003908981954754,0.2586394996699144,20450001,20460000.0
win_2047,5.280939449676961,0.0821159585594328,20460001,20470000.0
win_2048,3.960705724462166,0.05859241852970769,20470001,20480000.0
win_2049,1.650292642043866,0.4816548954651865,20480001,20490000.0
win_2050,1.4669269573665502,0.6482781892877536,20490001,20500000.0
win_2051,2.2003903434403,0.4001578094191266,20500001,20510000.0
win_2052,0.0,1.0,20510001,20520000.0
win_2053,0.0,1.0,20520001,20530000.0
win_2054,0.0,1.0,20530001,20540000.0
win_2055,0.9985763457906963,0.9856623813884827,20540001,20550000.0
win_2056,1.7371515365281767,0.22650367894743295,20550001,20560000.0
win_2057,4.400781149026036,0.25326929135513926,20560001,20570000.0
win_2058,1.650292642043866,0.4816548954651865,20570001,20580000.0
win_2059,1.0369674040839516,0.7034666311772847,20580001,20590000.0
win_2061,0.0,1.0,20600001,20610000.0
win_2063,0.0,1.0,20620001,20630000.0
win_2064,0.0,1.0,20630001,20640000.0
win_2065,0.0,1.0,20640001,20650000.0
win_2066,0.0,1.0,20650001,20660000.0
win_2067,0.0,0.16751672520052308,20660001,20670000.0
win_2068,0.0,1.0,20670001,20680000.0
win_2069,0.0,1.0,20680001,20690000.0
win_2070,0.38830379766381135,0.5140326764614822,20690001,20700000.0
win_2071,0.0,1.0,20700001,20710000.0
win_2072,0.0,1.0,20710001,20720000.0
win_2073,0.0,1.0,20720001,20730000.0
win_2074,0.0,1.0,20730001,20740000.0
win_2075,0.3929253451963205,0.03544342871287513,20740001,20750000.0
win_2076,0.0,1.0,20750001,20760000.0
win_2077,0.0,1.0,20760001,20770000.0
win_2078,0.0,1.0,20770001,20780000.0
win_2079,0.0,0.04946608688093376,20780001,20790000.0
win_2080,0.0,1.0,20790001,20800000.0
win_2081,0.0,1.0,20800001,20810000.0
win_2082,0.0,1.0,20810001,20820000.0
win_2083,1.0149161132808742,0.6171746765691404,20820001,20830000.0
win_2088,0.0,1.0,20870001,20880000.0
win_2090,0.37220030559842027,4.3126278624132145e-06,20890001,20900000.0
win_2091,inf,0.07041093859821831,20900001,20910000.0
win_2092,0.0,1.0,20910001,20920000.0
win_2094,0.0,1.0,20930001,20940000.0
win_2095,0.0,0.3966622094006631,20940001,20950000.0
win_2096,6.601174543169025,0.061467554479763375,20950001,20960000.0
win_2097,0.0,1.0,20960001,20970000.0
win_2098,0.9356254796733507,0.022634439098785514,20970001,20980000.0
win_2099,0.0,1.0,20980001,20990000.0
win_2100,1.650292642043866,0.4816548954651865,20990001,21000000.0
win_2101,0.0,1.0,21000001,21010000.0
win_2102,0.0,1.0,21010001,21020000.0
win_2103,0.0,1.0,21020001,21030000.0
win_2104,0.0,1.0,21030001,21040000.0
win_2105,0.0,0.39977461557700567,21040001,21050000.0
win_2106,0.0,1.0,21050001,21060000.0
win_2107,0.0,1.0,21060001,21070000.0
win_2108,0.0,1.0,21070001,21080000.0
win_2109,0.0,1.0,21080001,21090000.0
win_2110,0.0,1.0,21090001,21100000.0
win_2111,0.0,1.0,21100001,21110000.0
win_2112,0.0,1.0,21110001,21120000.0
win_2113,0.0,1.0,21120001,21130000.0
win_2114,0.0,1.0,21130001,21140000.0
win_2115,0.0,1.0,21140001,21150000.0
win_2116,1.886049209268793,0.3122622971330078,21150001,21160000.0
win_2117,0.1913371213353449,0.0003594035636133351,21160001,21170000.0
win_2118,0.194150922920241,0.00035228125696100187,21170001,21180000.0
win_2119,0.1913371213353449,0.0003594035636133351,21180001,21190000.0
win_2120,0.26194945988706275,0.00035894500275776315,21190001,21200000.0
win_2121,0.4552528079757506,0.7207984362104887,21200001,21210000.0
win_2122,0.0,1.0,21210001,21220000.0
win_2123,0.0,1.0,21220001,21230000.0
win_2124,1.0155645250479806,1.0,21230001,21240000.0
win_2125,0.0,1.0,21240001,21250000.0
win_2126,0.0,1.0,21250001,21260000.0
win_2127,0.742627271712637,0.08367833193551125,21260001,21270000.0
win_2128,0.0,1.0,21270001,21280000.0
win_2129,0.0,1.0,21280001,21290000.0
win_2130,0.0,1.0,21290001,21300000.0
win_2131,0.0,1.0,21300001,21310000.0
win_2132,0.6601161512272063,0.4482346553423398,21310001,21320000.0
win_2133,0.5500966154886101,0.32566260560724936,21320001,21330000.0
win_2134,0.0,1.0,21330001,21340000.0
win_2135,0.0,1.0,21340001,21350000.0
win_2136,0.0,1.0,21350001,21360000.0
win_2137,1.3202341692007653,0.6656710511082881,21360001,21370000.0
win_2138,1.6100427184360087,0.25595643024044634,21370001,21380000.0
win_2139,1.650293844165195,0.24566992796550086,21380001,21390000.0
win_2140,1.535156903125894,0.38703690583434447,21390001,21400000.0
win_2141,1.1797852059919736,0.46228107057521417,21400001,21410000.0
win_2142,0.0,0.6278266891438118,21410001,21420000.0
win_2143,0.7334631397164758,1.0,21420001,21430000.0
win_2144,2.08458130350965,0.19914185081510385,21430001,21440000.0
win_2145,1.0155645538203306,0.8179935594131961,21440001,21450000.0
win_2146,1.5532168327581886,0.39079198330098025,21450001,21460000.0
win_2147,0.8001415566129821,1.0,21460001,21470000.0
win_2148,0.9430241424887468,1.0,21470001,21480000.0
win_2149,0.6601167795302846,1.0,21480001,21490000.0
win_2150,13.202344371368982,0.13586417952464952,21490001,21500000.0
win_2151,0.0,1.0,21500001,21510000.0
win_2152,0.31350914622793785,5.955287847016929e-05,21510001,21520000.0
win_2153,1.2002127045376927,0.5836179640242266,21520001,21530000.0
win_2154,2.640468504557447,0.3547232576977328,21530001,21540000.0
win_2155,3.772099342828886,0.12830028177925007,21540001,21550000.0
win_2156,13.202344371368982,0.13586417952464952,21550001,21560000.0
win_2158,3.772099342828886,0.12830028177925007,21570001,21580000.0
win_2159,0.0,1.0,21580001,21590000.0
win_2160,0.0,1.0,21590001,21600000.0
win_2161,0.0,1.0,21600001,21610000.0
win_2162,3.4440951420606205,0.01415800067675533,21610001,21620000.0
win_2163,4.800857474233886,0.017881305176686537,21620001,21630000.0
win_2164,1.1001949406474318,0.6129358238585447,21630001,21640000.0
win_2165,1.8003200276077536,0.25625514140163047,21640001,21650000.0
win_2166,2.64046926269283,0.2051557469600461,21650001,21660000.0
win_2167,0.0,1.0,21660001,21670000.0
win_2168,1.466927173154912,0.4665838275858031,21670001,21680000.0
win_2169,0.0,1.0,21680001,21690000.0
win_2170,0.0,1.0,21690001,21700000.0
win_2171,0.3220079484280861,0.36589022253918574,21700001,21710000.0
win_2172,0.0,0.16777796468461542,21710001,21720000.0
win_2173,0.9430241688198793,1.0,21720001,21730000.0
win_2174,0.0,1.0,21730001,21740000.0
win_2175,0.0,1.0,21740001,21750000.0
win_2176,0.0,1.0,21750001,21760000.0
win_2177,0.0,1.0,21760001,21770000.0
win_2178,0.0,1.0,21770001,21780000.0
win_2179,0.0,0.6199807828339157,21780001,21790000.0
win_2180,0.0,0.623187516371728,21790001,21800000.0
win_2181,0.6601167795302846,1.0,21800001,21810000.0
win_2182,0.0,0.640555446979308,21810001,21820000.0
win_2183,0.9386334283501032,0.05382124494908476,21820001,21830000.0
win_2184,0.0,1.0,21830001,21840000.0
win_2185,1.88604961875277,0.23692514810810528,21840001,21850000.0
win_2186,0.0,0.640555446979308,21850001,21860000.0
win_2187,0.0,0.3966622094006631,21860001,21870000.0
win_2188,0.0,1.0,21870001,21880000.0
win_2189,0.0,1.0,21880001,21890000.0
win_2190,0.0,1.0,21890001,21900000.0
win_2191,0.0,1.0,21900001,21910000.0
win_2192,0.0,1.0,21910001,21920000.0
win_2193,0.0,0.41029908783872027,21920001,21930000.0
win_2194,1.1480295917887569,0.6948142205950054,21930001,21940000.0
win_2195,0.0,1.0,21940001,21950000.0
win_2196,0.0,1.0,21950001,21960000.0
win_2197,0.0,1.0,21960001,21970000.0
win_2198,0.0,1.0,21970001,21980000.0
win_2199,0.989718258201749,0.4486666807317078,21980001,21990000.0
win_2200,0.0,1.0,21990001,22000000.0
win_2201,0.0,1.0,22000001,22010000.0
win_2203,0.0,1.0,22020001,22030000.0
win_2205,0.0,1.0,22040001,22050000.0
win_2206,1.3202340212060055,0.5520794451013531,22050001,22060000.0
win_2207,0.0,0.6278266891438118,22060001,22070000.0
win_2208,0.0,0.640555446979308,22070001,22080000.0
win_2209,0.0,0.640555446979308,22080001,22090000.0
win_2210,0.0,0.6199807828339157,22090001,22100000.0
win_2211,0.0,0.623187516371728,22100001,22110000.0
win_2212,0.0,1.0,22110001,22120000.0
win_2213,0.0,0.6184501137994644,22120001,22130000.0
win_2214,0.0,1.0,22130001,22140000.0
win_2215,0.0,1.0,22140001,22150000.0
win_2216,1.650292642043866,0.4816548954651865,22150001,22160000.0
win_2217,0.6948597922500594,1.0,22160001,22170000.0
win_2218,0.0,0.3966622094006631,22170001,22180000.0
win_2219,0.6601167795302846,1.0,22180001,22190000.0
win_2220,0.0,1.0,22190001,22200000.0
win_2221,1.2002127045376927,0.5836179640242266,22200001,22210000.0
win_2222,2.9338548390244004,0.17887830734812632,22210001,22220000.0
win_2223,1.4669273889434735,0.36400191209669214,22220001,22230000.0
win_2224,1.7603132364490297,0.2987446181918119,22230001,22240000.0
win_2225,4.400785863999037,0.02253784661190663,22240001,22250000.0
win_2226,3.30058787264554,0.08401514380498513,22250001,22260000.0
win_2227,4.4007842923399165,0.0474911094258386,22260001,22270000.0
win_2228,0.8685746128983619,1.0,22270001,22280000.0
win_2229,1.4440072351957076,0.34787141327874216,22280001,22290000.0
win_2230,1.8120883354485606,0.126380696724692,22290001,22300000.0
win_2232,0.0,1.0,22310001,22320000.0
win_2233,0.0,1.0,22320001,22330000.0
win_2234,0.0,1.0,22330001,22340000.0
win_2235,0.0,1.0,22340001,22350000.0
win_2237,0.0,1.0,22360001,22370000.0
win_2238,0.0,1.0,22370001,22380000.0
win_2239,0.0,0.640555446979308,22380001,22390000.0
win_2240,1.886048799785195,0.44239327060147837,22390001,22400000.0
win_2241,6.601171954611773,0.19670879746319855,22400001,22410000.0
win_2242,1.0048652981250972,0.7730327566105646,22410001,22420000.0
win_2243,0.0,1.0,22420001,22430000.0
win_2244,0.37482720598894415,0.0010805066754451214,22430001,22440000.0
win_2245,1.0303854736014062,0.5418217484971108,22440001,22450000.0
win_2246,1.0301975823870235,0.5418874211301068,22450001,22460000.0
win_2247,0.0,1.0,22460001,22470000.0
win_2248,3.300585746233168,0.3058473075420577,22470001,22480000.0
win_2249,4.400781149026036,0.25326929135513926,22480001,22490000.0
win_2250,0.4715116090987235,0.4380702409693237,22490001,22500000.0
win_2251,0.0,1.0,22500001,22510000.0
win_2252,0.0,1.0,22510001,22520000.0
win_2253,0.0,1.0,22520001,22530000.0
win_2254,0.0,1.0,22530001,22540000.0
win_2255,0.5500972392509978,1.0,22540001,22550000.0
win_2256,0.8251460899492148,1.0,22550001,22560000.0
win_2257,0.7766080574730589,1.0,22560001,22570000.0
win_2258,0.7766080574730589,1.0,22570001,22580000.0
win_2259,1.5532168327581886,0.39079198330098025,22580001,22590000.0
win_2260,0.5280933311951405,1.0,22590001,22600000.0
win_2261,0.8251460899492148,1.0,22600001,22610000.0
win_2262,0.7766080574730589,1.0,22610001,22620000.0
win_2263,0.7766080574730589,1.0,22620001,22630000.0
win_2264,0.6286826251647741,1.0,22630001,22640000.0
win_2265,1.5532168327581886,0.39079198330098025,22640001,22650000.0
win_2266,1.6502929425737816,0.3649990946409816,22650001,22660000.0
win_2267,13.202344371368982,0.13586417952464952,22660001,22670000.0
win_2268,13.202344371368982,0.13586417952464952,22670001,22680000.0
win_2269,2.2003903434403,0.4001578094191266,22680001,22690000.0
win_2270,13.202344371368982,0.13586417952464952,22690001,22700000.0
win_2271,2.08458130350965,0.19914185081510385,22700001,22710000.0
win_2272,13.20235001062935,0.027027318075325987,22710001,22720000.0
win_2273,inf,0.07041093859821831,22720001,22730000.0
win_2274,4.400781149026036,0.25326929135513926,22730001,22740000.0
win_2275,3.300585746233168,0.3058473075420577,22740001,22750000.0
win_2276,inf,0.004957698160751407,22750001,22760000.0
win_2277,1.3897202267529793,0.656695421149849,22760001,22770000.0
win_2278,6.601171954611773,0.19670879746319855,22770001,22780000.0
win_2279,0.0,1.0,22780001,22790000.0
win_2281,0.0,1.0,22800001,22810000.0
win_2282,0.0,1.0,22810001,22820000.0
win_2283,1.2002127045376927,0.5836179640242266,22820001,22830000.0
win_2284,1.1851823135600306,0.30363325018012277,22830001,22840000.0
win_2285,1.123603981825989,0.6358101969928039,22840001,22850000.0
win_2286,0.9779509560544547,1.0,22850001,22860000.0
win_2287,0.9779509560544547,1.0,22860001,22870000.0
win_2288,0.9831528298054741,1.0,22870001,22880000.0
win_2289,0.0,1.0,22880001,22890000.0
win_2290,1.821013756622593,0.29006972718962737,22890001,22900000.0
win_2291,1.5842814579223123,0.4446665614338144,22900001,22910000.0
win_2292,1.3657596862864638,0.4905779392241238,22910001,22920000.0
win_2293,1.2776460686913635,0.7311218817094465,22920001,22930000.0
win_2294,1.41453686745518,0.4783655030463672,22930001,22940000.0
win_2295,1.5233475023700085,0.45531961829161005,22940001,22950000.0
win_2296,0.0,0.2577022601590757,22950001,22960000.0
win_2297,0.0,1.0,22960001,22970000.0
win_2298,0.0,1.0,22970001,22980000.0
win_2299,0.0,1.0,22980001,22990000.0
win_2300,1.0535695822499924,0.0023154874904160695,22990001,23000000.0
win_2301,0.4125722709478011,0.16452387936172896,23000001,23010000.0
win_2302,0.5911489286220749,0.48669816948549627,23010001,23020000.0
win_2303,0.5911489286220749,0.48669816948549627,23020001,23030000.0
win_2304,6.601171954611773,0.19670879746319855,23030001,23040000.0
win_2305,0.0,1.0,23040001,23050000.0
win_2306,0.0,1.0,23050001,23060000.0
win_2307,0.0,1.0,23060001,23070000.0
win_2308,0.0,1.0,23070001,23080000.0
win_2309,6.601171954611773,0.19670879746319855,23080001,23090000.0
win_2310,0.0,1.0,23090001,23100000.0
win_2311,0.9430241424887468,1.0,23100001,23110000.0
win_2312,0.8801558047034104,1.0,23110001,23120000.0
win_2313,0.0,1.0,23120001,23130000.0
win_2315,0.0,1.0,23140001,23150000.0
win_2316,0.0,1.0,23150001,23160000.0
win_2317,0.0,1.0,23160001,23170000.0
win_2318,0.0,0.3966622094006631,23170001,23180000.0
win_2319,0.0,0.17431971520379036,23180001,23190000.0
